stage_id,student_id,entreprise_id,type_stage,filiere_id,semestre_id,date_debut,date_fin,encadrant_nom,grade,status
STG00938,STU01077,ENT0001,PFA,2.0,3,2023-12-15,2023-02-14,Hassan Berrada,12.16,TERMINE
STG00939,STU01078,ENT0006,PFA,2.0,3,2023-12-15,2023-02-14,Aisha Naciri,15.91,TERMINE
STG00940,STU01079,ENT0010,PFA,2.0,3,2023-12-15,2023-02-14,Omar Chakir,12.7,EN_COURS
STG00941,STU01080,ENT0018,PFA,2.0,3,2023-12-15,2023-02-14,Karim Alami,14.58,TERMINE
STG00942,STU01081,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Nour Benali,17.71,EN_COURS
STG00943,STU01082,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Salma Rami,16.91,EN_COURS
STG00944,STU01084,ENT0007,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Alami,11.09,TERMINE
STG00945,STU01085,ENT0009,PFA,3.0,3,2023-12-15,2023-02-14,Mohamed Berrada,17.38,TERMINE
STG00946,STU01086,ENT0015,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Mansouri,14.36,TERMINE
STG00947,STU01087,ENT0008,PFA,3.0,3,2023-12-15,2023-02-14,Ali Berrada,12.58,TERMINE
STG00948,STU01088,ENT0018,PFA,3.0,3,2023-12-15,2023-02-14,Karim Rami,17.13,TERMINE
STG00949,STU01089,ENT0007,PFA,3.0,3,2023-12-15,2023-02-14,Fatima Tazi,11.84,TERMINE
STG00950,STU01090,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Karim Idrissi,13.09,TERMINE
STG00951,STU01091,ENT0001,PFA,3.0,3,2023-12-15,2023-02-14,Salma Sabri,15.57,TERMINE
STG00952,STU01092,ENT0012,PFA,3.0,3,2023-12-15,2023-02-14,Nour Berrada,15.31,TERMINE
STG00953,STU01094,ENT0011,PFA,3.0,3,2023-12-15,2023-02-14,Karim Chakir,15.13,EN_COURS
STG00954,STU01095,ENT0018,PFA,3.0,3,2023-12-15,2023-02-14,Omar El Amrani,11.65,TERMINE
STG00955,STU01096,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Idrissi,11.2,TERMINE
STG00956,STU01097,ENT0001,PFA,3.0,3,2023-12-15,2023-02-14,Ali Sabri,16.84,TERMINE
STG00957,STU01100,ENT0003,PFA,3.0,3,2023-12-15,2023-02-14,Fatima Benali,15.22,EN_COURS
STG00958,STU01101,ENT0019,PFA,3.0,3,2023-12-15,2023-02-14,Mehdi Alami,15.28,TERMINE
STG00959,STU01103,ENT0007,PFA,3.0,3,2023-12-15,2023-02-14,Youssef Benali,17.36,EN_COURS
STG00960,STU01104,ENT0002,PFA,3.0,3,2023-12-15,2023-02-14,Nour Tazi,16.66,TERMINE
STG00961,STU01105,ENT0005,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Idrissi,17.23,EN_COURS
STG00962,STU01106,ENT0020,PFA,3.0,3,2023-12-15,2023-02-14,Yasmine Rami,12.06,TERMINE
STG00963,STU01107,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Salma Sabri,13.85,TERMINE
STG00964,STU01108,ENT0016,PFA,3.0,3,2023-12-15,2023-02-14,Omar Sabri,14.3,TERMINE
STG00965,STU01109,ENT0014,PFA,3.0,3,2023-12-15,2023-02-14,Ali Tazi,17.3,TERMINE
STG00966,STU01110,ENT0018,PFA,3.0,3,2023-12-15,2023-02-14,Salma Benali,12.55,TERMINE
STG00967,STU01111,ENT0009,PFA,3.0,3,2023-12-15,2023-02-14,Fatima Tazi,11.23,TERMINE
STG00968,STU01113,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Alami,16.19,EN_COURS
STG00969,STU01114,ENT0015,PFA,3.0,3,2023-12-15,2023-02-14,Yasmine Naciri,15.39,TERMINE
STG00970,STU01115,ENT0014,PFA,3.0,3,2023-12-15,2023-02-14,Karim Sabri,12.86,TERMINE
STG00971,STU01116,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Salma Alami,17.92,TERMINE
STG00972,STU01117,ENT0015,PFA,3.0,3,2023-12-15,2023-02-14,Yasmine El Amrani,15.71,TERMINE
STG00973,STU01118,ENT0002,PFA,3.0,3,2023-12-15,2023-02-14,Hassan Chakir,15.17,TERMINE
STG00974,STU01119,ENT0020,PFA,3.0,3,2023-12-15,2023-02-14,Ahmed Chakir,16.98,TERMINE
STG00975,STU01120,ENT0009,PFA,3.0,3,2023-12-15,2023-02-14,Youssef Rami,13.78,EN_COURS
STG00976,STU01121,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Amina Fassi,13.44,TERMINE
STG00977,STU01122,ENT0004,PFA,3.0,3,2023-12-15,2023-02-14,Mohamed El Amrani,17.12,EN_COURS
STG00978,STU01124,ENT0018,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Chakir,14.07,TERMINE
STG00979,STU01125,ENT0005,PFA,3.0,3,2023-12-15,2023-02-14,Mehdi Sabri,14.91,EN_COURS
STG00980,STU01126,ENT0013,PFA,3.0,3,2023-12-15,2023-02-14,Aisha Alami,17.78,TERMINE
STG00981,STU01127,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Omar Rami,16.67,TERMINE
STG00982,STU01128,ENT0009,PFA,3.0,3,2023-12-15,2023-02-14,Salma Idrissi,11.56,TERMINE
STG00983,STU01130,ENT0008,PFA,3.0,3,2023-12-15,2023-02-14,Salma Benali,15.39,TERMINE
STG00984,STU01131,ENT0018,PFA,3.0,3,2023-12-15,2023-02-14,Salma Fassi,13.59,TERMINE
STG00985,STU01132,ENT0010,PFA,3.0,3,2023-12-15,2023-02-14,Khadija Berrada,13.85,EN_COURS
STG00986,STU01133,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Omar Tazi,17.37,TERMINE
STG00987,STU01134,ENT0020,PFA,3.0,3,2023-12-15,2023-02-14,Ali Mansouri,14.53,EN_COURS
STG00988,STU01135,ENT0006,PFA,3.0,3,2023-12-15,2023-02-14,Amina Alami,13.0,TERMINE
STG00989,STU01136,ENT0011,PFA,3.0,3,2023-12-15,2023-02-14,Ahmed Tazi,12.96,TERMINE
STG00990,STU01138,ENT0016,PFA,3.0,3,2023-12-15,2023-02-14,Hassan Fassi,17.97,EN_COURS
STG00991,STU01139,ENT0019,PFA,3.0,3,2023-12-15,2023-02-14,Aisha El Amrani,17.52,TERMINE
STG00992,STU01140,ENT0016,PFA,3.0,3,2023-12-15,2023-02-14,Aisha El Amrani,13.64,TERMINE
STG00993,STU01141,ENT0018,PFA,4.0,3,2023-12-15,2023-02-14,Ahmed Mansouri,12.62,TERMINE
STG00994,STU01142,ENT0001,PFA,4.0,3,2023-12-15,2023-02-14,Khadija Fassi,12.79,TERMINE
STG00995,STU01143,ENT0017,PFA,4.0,3,2023-12-15,2023-02-14,Omar Rami,11.19,EN_COURS
STG00996,STU01144,ENT0001,PFA,4.0,3,2023-12-15,2023-02-14,Ali Naciri,17.93,TERMINE
STG00997,STU01146,ENT0018,PFA,4.0,3,2023-12-15,2023-02-14,Mehdi Rami,17.33,EN_COURS
STG00998,STU01147,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Rami,16.82,TERMINE
STG00999,STU01148,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Idrissi,15.11,TERMINE
STG01000,STU01149,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Karim Sabri,15.92,TERMINE
STG01001,STU01150,ENT0004,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Mansouri,12.06,TERMINE
STG01002,STU01151,ENT0006,PFA,4.0,3,2023-12-15,2023-02-14,Karim Idrissi,15.32,TERMINE
STG01003,STU01152,ENT0020,PFA,4.0,3,2023-12-15,2023-02-14,Salma Berrada,11.68,EN_COURS
STG01004,STU01153,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Tazi,12.25,EN_COURS
STG01005,STU01154,ENT0004,PFA,4.0,3,2023-12-15,2023-02-14,Youssef Tazi,14.42,TERMINE
STG01006,STU01155,ENT0008,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Idrissi,14.04,TERMINE
STG01007,STU01156,ENT0008,PFA,4.0,3,2023-12-15,2023-02-14,Fatima Benjelloun,11.48,EN_COURS
STG01008,STU01157,ENT0019,PFA,4.0,3,2023-12-15,2023-02-14,Ali Tazi,14.57,EN_COURS
STG01009,STU01158,ENT0010,PFA,4.0,3,2023-12-15,2023-02-14,Youssef Tazi,12.86,EN_COURS
STG01010,STU01160,ENT0019,PFA,4.0,3,2023-12-15,2023-02-14,Mehdi Sabri,15.54,TERMINE
STG01011,STU01162,ENT0005,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Benali,11.78,TERMINE
STG01012,STU01163,ENT0001,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Idrissi,15.29,TERMINE
STG01013,STU01164,ENT0014,PFA,4.0,3,2023-12-15,2023-02-14,Fatima Benali,13.97,TERMINE
STG01014,STU01165,ENT0018,PFA,4.0,3,2023-12-15,2023-02-14,Fatima Benjelloun,13.71,TERMINE
STG01015,STU01166,ENT0002,PFA,4.0,3,2023-12-15,2023-02-14,Aisha Sabri,16.33,TERMINE
STG01016,STU01167,ENT0017,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Benjelloun,15.26,TERMINE
STG01017,STU01168,ENT0015,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Idrissi,14.3,TERMINE
STG01018,STU01169,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Yasmine El Amrani,14.74,TERMINE
STG01019,STU01170,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Karim Alami,13.02,TERMINE
STG01020,STU01171,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Fatima Rami,16.6,EN_COURS
STG01021,STU01172,ENT0019,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Berrada,17.02,TERMINE
STG01022,STU01173,ENT0017,PFA,4.0,3,2023-12-15,2023-02-14,Omar Naciri,17.75,TERMINE
STG01023,STU01174,ENT0005,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Fassi,14.26,TERMINE
STG01024,STU01175,ENT0011,PFA,4.0,3,2023-12-15,2023-02-14,Omar Benali,16.59,EN_COURS
STG01025,STU01176,ENT0003,PFA,4.0,3,2023-12-15,2023-02-14,Ahmed Rami,16.74,TERMINE
STG01026,STU01178,ENT0020,PFA,4.0,3,2023-12-15,2023-02-14,Ahmed Tazi,11.32,TERMINE
STG01027,STU01179,ENT0001,PFA,4.0,3,2023-12-15,2023-02-14,Amina Fassi,14.44,TERMINE
STG01028,STU01180,ENT0017,PFA,4.0,3,2023-12-15,2023-02-14,Yasmine Sabri,15.65,TERMINE
STG01029,STU01181,ENT0010,PFA,4.0,3,2023-12-15,2023-02-14,Amina Berrada,17.76,TERMINE
STG01030,STU01182,ENT0004,PFA,4.0,3,2023-12-15,2023-02-14,Youssef Rami,15.33,TERMINE
STG01031,STU01183,ENT0018,PFA,4.0,3,2023-12-15,2023-02-14,Aisha Idrissi,12.76,TERMINE
STG01032,STU01184,ENT0014,PFA,4.0,3,2023-12-15,2023-02-14,Karim Rami,17.82,TERMINE
STG01033,STU01185,ENT0013,PFA,4.0,3,2023-12-15,2023-02-14,Omar Benjelloun,15.78,TERMINE
STG01034,STU01187,ENT0016,PFA,4.0,3,2023-12-15,2023-02-14,Hassan Sabri,15.23,EN_COURS
STG01035,STU01188,ENT0012,PFA,4.0,3,2023-12-15,2023-02-14,Aisha Idrissi,13.32,EN_COURS
STG01036,STU01189,ENT0019,PFA,4.0,3,2023-12-15,2023-02-14,Youssef Tazi,15.41,EN_COURS
STG01037,STU01190,ENT0001,PFA,4.0,3,2023-12-15,2023-02-14,Youssef Benali,16.78,TERMINE
STG01038,STU01191,ENT0016,PFA,4.0,3,2023-12-15,2023-02-14,Ahmed Mansouri,15.39,EN_COURS
STG01039,STU01192,ENT0017,PFA,4.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,14.23,TERMINE
STG01040,STU01194,ENT0016,PFA,4.0,3,2023-12-15,2023-02-14,Mehdi Mansouri,17.16,TERMINE
STG01041,STU01195,ENT0020,PFA,4.0,3,2023-12-15,2023-02-14,Salma El Amrani,12.16,TERMINE
STG01042,STU01196,ENT0008,PFA,4.0,3,2023-12-15,2023-02-14,Aisha Tazi,16.15,EN_COURS
STG01043,STU01197,ENT0015,PFA,4.0,3,2023-12-15,2023-02-14,Salma Benjelloun,14.54,TERMINE
STG01044,STU01198,ENT0003,PFA,4.0,3,2023-12-15,2023-02-14,Mohamed Alami,11.01,TERMINE
STG01045,STU01200,ENT0018,PFA,4.0,3,2023-12-15,2023-02-14,Omar Fassi,14.22,TERMINE
STG01046,STU01201,ENT0019,PFA,5.0,3,2023-12-15,2023-02-14,Mehdi Benjelloun,16.91,EN_COURS
STG01047,STU01202,ENT0018,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Rami,12.43,TERMINE
STG01048,STU01204,ENT0003,PFA,5.0,3,2023-12-15,2023-02-14,Salma Idrissi,12.86,TERMINE
STG01049,STU01205,ENT0006,PFA,5.0,3,2023-12-15,2023-02-14,Karim Sabri,14.88,TERMINE
STG01050,STU01206,ENT0009,PFA,5.0,3,2023-12-15,2023-02-14,Yasmine Alami,11.21,TERMINE
STG01051,STU01207,ENT0019,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Mansouri,16.72,TERMINE
STG01052,STU01209,ENT0012,PFA,5.0,3,2023-12-15,2023-02-14,Fatima Rami,17.37,TERMINE
STG01053,STU01210,ENT0012,PFA,5.0,3,2023-12-15,2023-02-14,Omar Fassi,17.67,TERMINE
STG01054,STU01211,ENT0016,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Benali,11.37,TERMINE
STG01055,STU01212,ENT0015,PFA,5.0,3,2023-12-15,2023-02-14,Amina Rami,15.25,EN_COURS
STG01056,STU01213,ENT0014,PFA,5.0,3,2023-12-15,2023-02-14,Ali Berrada,11.3,TERMINE
STG01057,STU01214,ENT0009,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Rami,11.32,TERMINE
STG01058,STU01215,ENT0015,PFA,5.0,3,2023-12-15,2023-02-14,Nour Sabri,17.28,EN_COURS
STG01059,STU01216,ENT0020,PFA,5.0,3,2023-12-15,2023-02-14,Ahmed Berrada,13.97,TERMINE
STG01060,STU01217,ENT0018,PFA,5.0,3,2023-12-15,2023-02-14,Mehdi Fassi,14.21,TERMINE
STG01061,STU01218,ENT0016,PFA,5.0,3,2023-12-15,2023-02-14,Nour Idrissi,14.49,EN_COURS
STG01062,STU01219,ENT0020,PFA,5.0,3,2023-12-15,2023-02-14,Salma El Amrani,13.78,TERMINE
STG01063,STU01220,ENT0010,PFA,5.0,3,2023-12-15,2023-02-14,Salma Alami,11.49,EN_COURS
STG01064,STU01221,ENT0017,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Chakir,13.55,TERMINE
STG01065,STU01222,ENT0020,PFA,5.0,3,2023-12-15,2023-02-14,Amina Rami,13.94,TERMINE
STG01066,STU01223,ENT0020,PFA,5.0,3,2023-12-15,2023-02-14,Omar Sabri,11.45,TERMINE
STG01067,STU01224,ENT0002,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Fassi,14.64,TERMINE
STG01068,STU01225,ENT0013,PFA,5.0,3,2023-12-15,2023-02-14,Ahmed Mansouri,13.48,EN_COURS
STG01069,STU01226,ENT0007,PFA,5.0,3,2023-12-15,2023-02-14,Karim Rami,12.28,TERMINE
STG01070,STU01227,ENT0010,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Chakir,13.83,TERMINE
STG01071,STU01228,ENT0019,PFA,5.0,3,2023-12-15,2023-02-14,Karim Mansouri,17.76,TERMINE
STG01072,STU01229,ENT0010,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Naciri,11.16,EN_COURS
STG01073,STU01230,ENT0006,PFA,5.0,3,2023-12-15,2023-02-14,Salma Mansouri,12.13,TERMINE
STG01074,STU01231,ENT0011,PFA,5.0,3,2023-12-15,2023-02-14,Ahmed Idrissi,12.32,EN_COURS
STG01075,STU01233,ENT0016,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Benjelloun,13.03,TERMINE
STG01076,STU01234,ENT0008,PFA,5.0,3,2023-12-15,2023-02-14,Nour Mansouri,13.33,TERMINE
STG01077,STU01235,ENT0004,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Mansouri,11.4,TERMINE
STG01078,STU01236,ENT0016,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Berrada,11.9,EN_COURS
STG01079,STU01237,ENT0011,PFA,5.0,3,2023-12-15,2023-02-14,Omar Mansouri,12.02,TERMINE
STG01080,STU01238,ENT0002,PFA,5.0,3,2023-12-15,2023-02-14,Karim Naciri,12.35,TERMINE
STG01081,STU01239,ENT0004,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Alami,16.2,EN_COURS
STG01082,STU01240,ENT0004,PFA,5.0,3,2023-12-15,2023-02-14,Yasmine El Amrani,14.6,EN_COURS
STG01083,STU01241,ENT0007,PFA,5.0,3,2023-12-15,2023-02-14,Mehdi Rami,15.17,TERMINE
STG01084,STU01242,ENT0006,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Alami,15.99,TERMINE
STG01085,STU01243,ENT0007,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Tazi,12.69,TERMINE
STG01086,STU01244,ENT0003,PFA,5.0,3,2023-12-15,2023-02-14,Omar Idrissi,15.15,TERMINE
STG01087,STU01245,ENT0006,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Benjelloun,15.35,EN_COURS
STG01088,STU01246,ENT0001,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Sabri,16.13,TERMINE
STG01089,STU01247,ENT0014,PFA,5.0,3,2023-12-15,2023-02-14,Karim Tazi,14.18,TERMINE
STG01090,STU01249,ENT0017,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Sabri,15.78,TERMINE
STG01091,STU01250,ENT0007,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Mansouri,13.14,TERMINE
STG01092,STU01251,ENT0018,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Benjelloun,16.13,TERMINE
STG01093,STU01252,ENT0004,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Berrada,15.86,EN_COURS
STG01094,STU01253,ENT0017,PFA,5.0,3,2023-12-15,2023-02-14,Ahmed Chakir,15.89,EN_COURS
STG01095,STU01254,ENT0002,PFA,5.0,3,2023-12-15,2023-02-14,Ahmed Berrada,11.98,EN_COURS
STG01096,STU01255,ENT0001,PFA,5.0,3,2023-12-15,2023-02-14,Aisha El Amrani,11.25,EN_COURS
STG01097,STU01256,ENT0014,PFA,5.0,3,2023-12-15,2023-02-14,Aisha Chakir,16.31,TERMINE
STG01098,STU01257,ENT0002,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Tazi,15.95,TERMINE
STG01099,STU01258,ENT0007,PFA,5.0,3,2023-12-15,2023-02-14,Mohamed Benjelloun,16.27,TERMINE
STG01100,STU01259,ENT0006,PFA,5.0,3,2023-12-15,2023-02-14,Youssef Tazi,11.18,TERMINE
STG01101,STU01260,ENT0017,PFA,5.0,3,2023-12-15,2023-02-14,Amina Tazi,13.12,TERMINE
STG01102,STU01261,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Salma Benali,12.61,TERMINE
STG01103,STU01262,ENT0009,PFA,6.0,3,2023-12-15,2023-02-14,Hassan Rami,12.3,EN_COURS
STG01104,STU01263,ENT0014,PFA,6.0,3,2023-12-15,2023-02-14,Ahmed Naciri,16.87,EN_COURS
STG01105,STU01264,ENT0001,PFA,6.0,3,2023-12-15,2023-02-14,Yasmine Tazi,14.96,TERMINE
STG01106,STU01265,ENT0014,PFA,6.0,3,2023-12-15,2023-02-14,Ali Tazi,11.66,EN_COURS
STG01107,STU01266,ENT0003,PFA,6.0,3,2023-12-15,2023-02-14,Hassan Benjelloun,11.06,TERMINE
STG01108,STU01268,ENT0018,PFA,6.0,3,2023-12-15,2023-02-14,Aisha Berrada,15.91,TERMINE
STG01109,STU01269,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Tazi,14.1,TERMINE
STG01110,STU01270,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Mehdi Mansouri,16.58,EN_COURS
STG01111,STU01271,ENT0015,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Berrada,17.63,TERMINE
STG01112,STU01272,ENT0020,PFA,6.0,3,2023-12-15,2023-02-14,Salma Rami,16.0,EN_COURS
STG01113,STU01273,ENT0015,PFA,6.0,3,2023-12-15,2023-02-14,Amina Idrissi,14.08,TERMINE
STG01114,STU01274,ENT0004,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Mansouri,12.55,TERMINE
STG01115,STU01275,ENT0015,PFA,6.0,3,2023-12-15,2023-02-14,Nour Tazi,16.07,TERMINE
STG01116,STU01277,ENT0012,PFA,6.0,3,2023-12-15,2023-02-14,Mehdi Berrada,13.74,TERMINE
STG01117,STU01278,ENT0018,PFA,6.0,3,2023-12-15,2023-02-14,Mehdi El Amrani,11.87,TERMINE
STG01118,STU01279,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Naciri,17.14,EN_COURS
STG01119,STU01280,ENT0012,PFA,6.0,3,2023-12-15,2023-02-14,Ahmed Tazi,15.71,TERMINE
STG01120,STU01281,ENT0019,PFA,6.0,3,2023-12-15,2023-02-14,Ahmed Berrada,15.02,TERMINE
STG01121,STU01282,ENT0017,PFA,6.0,3,2023-12-15,2023-02-14,Aisha Berrada,12.51,TERMINE
STG01122,STU01283,ENT0006,PFA,6.0,3,2023-12-15,2023-02-14,Omar Benjelloun,11.74,TERMINE
STG01123,STU01284,ENT0007,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Benali,12.26,TERMINE
STG01124,STU01285,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Benjelloun,13.48,TERMINE
STG01125,STU01286,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Salma Idrissi,12.73,TERMINE
STG01126,STU01287,ENT0013,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Naciri,13.57,TERMINE
STG01127,STU01288,ENT0006,PFA,6.0,3,2023-12-15,2023-02-14,Karim Mansouri,15.3,TERMINE
STG01128,STU01289,ENT0006,PFA,6.0,3,2023-12-15,2023-02-14,Ali Naciri,15.38,TERMINE
STG01129,STU01291,ENT0018,PFA,6.0,3,2023-12-15,2023-02-14,Ali Naciri,12.35,TERMINE
STG01130,STU01292,ENT0020,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Naciri,14.18,TERMINE
STG01131,STU01293,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Nour Mansouri,13.44,TERMINE
STG01132,STU01294,ENT0005,PFA,6.0,3,2023-12-15,2023-02-14,Omar Berrada,16.5,EN_COURS
STG01133,STU01295,ENT0002,PFA,6.0,3,2023-12-15,2023-02-14,Fatima Mansouri,12.45,TERMINE
STG01134,STU01296,ENT0019,PFA,6.0,3,2023-12-15,2023-02-14,Youssef Naciri,16.1,TERMINE
STG01135,STU01297,ENT0018,PFA,6.0,3,2023-12-15,2023-02-14,Karim Chakir,15.84,TERMINE
STG01136,STU01298,ENT0002,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Alami,12.45,TERMINE
STG01137,STU01299,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Salma Berrada,12.01,TERMINE
STG01138,STU01300,ENT0008,PFA,6.0,3,2023-12-15,2023-02-14,Omar Berrada,13.43,TERMINE
STG01139,STU01301,ENT0007,PFA,6.0,3,2023-12-15,2023-02-14,Salma Chakir,15.75,TERMINE
STG01140,STU01302,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Aisha Benali,14.22,TERMINE
STG01141,STU01303,ENT0010,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Idrissi,14.95,TERMINE
STG01142,STU01304,ENT0011,PFA,6.0,3,2023-12-15,2023-02-14,Karim Mansouri,11.72,TERMINE
STG01143,STU01305,ENT0007,PFA,6.0,3,2023-12-15,2023-02-14,Amina Mansouri,15.0,TERMINE
STG01144,STU01306,ENT0012,PFA,6.0,3,2023-12-15,2023-02-14,Fatima Benjelloun,16.65,EN_COURS
STG01145,STU01307,ENT0010,PFA,6.0,3,2023-12-15,2023-02-14,Aisha Benali,11.02,TERMINE
STG01146,STU01308,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Yasmine Mansouri,12.61,TERMINE
STG01147,STU01310,ENT0004,PFA,6.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,16.48,TERMINE
STG01148,STU01311,ENT0015,PFA,6.0,3,2023-12-15,2023-02-14,Yasmine Sabri,14.5,TERMINE
STG01149,STU01312,ENT0017,PFA,6.0,3,2023-12-15,2023-02-14,Nour Naciri,13.52,TERMINE
STG01150,STU01313,ENT0006,PFA,6.0,3,2023-12-15,2023-02-14,Hassan Idrissi,16.65,TERMINE
STG01151,STU01314,ENT0001,PFA,6.0,3,2023-12-15,2023-02-14,Yasmine Tazi,11.11,EN_COURS
STG01152,STU01315,ENT0005,PFA,6.0,3,2023-12-15,2023-02-14,Mohamed Idrissi,13.77,TERMINE
STG01153,STU01316,ENT0003,PFA,6.0,3,2023-12-15,2023-02-14,Salma Sabri,17.03,TERMINE
STG01154,STU01317,ENT0003,PFA,6.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,13.57,TERMINE
STG01155,STU01318,ENT0004,PFA,6.0,3,2023-12-15,2023-02-14,Ali Rami,12.2,TERMINE
STG01156,STU01319,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Nour Alami,17.87,TERMINE
STG01157,STU01320,ENT0016,PFA,6.0,3,2023-12-15,2023-02-14,Karim Benjelloun,11.76,EN_COURS
STG01158,STU01321,ENT0007,PFE,1.0,4,2023-08-17,2023-02-14,Yasmine Berrada,17.95,EN_COURS
STG01159,STU01322,ENT0007,PFE,1.0,4,2023-08-17,2023-02-14,Nour Tazi,14.05,EN_COURS
STG01160,STU01323,ENT0012,PFE,1.0,4,2023-08-17,2023-02-14,Mohamed Fassi,11.5,TERMINE
STG01161,STU01324,ENT0004,PFE,1.0,4,2023-08-17,2023-02-14,Ali Berrada,16.88,TERMINE
STG01162,STU01325,ENT0017,PFE,1.0,4,2023-08-17,2023-02-14,Nour Benali,12.8,TERMINE
STG01163,STU01326,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Omar Berrada,17.18,EN_COURS
STG01164,STU01327,ENT0007,PFE,1.0,4,2023-08-17,2023-02-14,Amina Naciri,16.23,TERMINE
STG01165,STU01329,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Amina Tazi,11.08,TERMINE
STG01166,STU01330,ENT0010,PFE,1.0,4,2023-08-17,2023-02-14,Ali Fassi,16.88,EN_COURS
STG01167,STU01331,ENT0020,PFE,1.0,4,2023-08-17,2023-02-14,Salma Alami,14.2,EN_COURS
STG01168,STU01332,ENT0007,PFE,1.0,4,2023-08-17,2023-02-14,Mohamed Mansouri,12.19,TERMINE
STG01169,STU01333,ENT0001,PFE,1.0,4,2023-08-17,2023-02-14,Yasmine Benjelloun,12.3,EN_COURS
STG01170,STU01334,ENT0003,PFE,1.0,4,2023-08-17,2023-02-14,Ahmed Tazi,14.29,TERMINE
STG01171,STU01335,ENT0011,PFE,1.0,4,2023-08-17,2023-02-14,Aisha Tazi,11.85,TERMINE
STG01172,STU01336,ENT0016,PFE,1.0,4,2023-08-17,2023-02-14,Ahmed Chakir,13.47,TERMINE
