StudentID;FullName;Gender;DateOfBirth;Level;Cycle;EnrollmentYear;Status;FiliereID;GroupID
STU01166;Rajae Ouzzi;F         ;0018-03-26;CI2;INGENIEUR;2021;Actif;4;42
STU01167;Rachida Ben Salah;F         ;0010-04-26;CI2;INGENIEUR;2021;Actif;4;41
STU01168;Haitham Tahri;M         ;0012-05-25;CI2;INGENIEUR;2021;Actif;4;42
STU01169;Yassir Mahmoudi;M         ;0031-12-24;CI2;INGENIEUR;2021;Actif;4;41
STU01170;Fatima-Zahra Yacoubi;F         ;0029-03-25;CI2;INGENIEUR;2021;Actif;4;42
STU01171;Ayoub Ouazzani;M         ;0007-04-26;CI2;INGENIEUR;2021;Actif;4;41
STU01172;Abderrahim Bouabid;M         ;0020-03-25;CI2;INGENIEUR;2021;Actif;4;42
STU01173;Amine Doukkali;M         ;0017-09-24;CI2;INGENIEUR;2021;Actif;4;41
STU01174;Ikram Sabri;M         ;0019-05-26;CI2;INGENIEUR;2021;Actif;4;42
STU01175;Fadwa Zakkar;F         ;0016-02-24;CI2;INGENIEUR;2021;Actif;4;41
STU01176;Faouzi Znagui;M         ;0026-08-24;CI2;INGENIEUR;2021;Actif;4;42
STU01177;Ilham El Amrani;F         ;0033-09-24;CI2;INGENIEUR;2021;Actif;4;41
STU01178;Hiba Hassani;F         ;0023-03-26;CI2;INGENIEUR;2021;Actif;4;42
STU01179;Jaouad Ait Youssef;M         ;0008-04-25;CI2;INGENIEUR;2021;Actif;4;41
STU01180;Manal Zakkar;F         ;0011-06-26;CI2;INGENIEUR;2021;Actif;4;42
STU01181;Mounir Slaoui;M         ;0017-12-24;CI2;INGENIEUR;2021;Actif;4;41
STU01182;Asma Essaidi;F         ;0022-09-24;CI2;INGENIEUR;2021;Actif;4;42
STU01183;Abdesselam Daoudi;M         ;0008-07-26;CI2;INGENIEUR;2021;Actif;4;41
STU01184;Nawal Zarouali;F         ;0018-03-26;CI2;INGENIEUR;2021;Actif;4;42
STU01185;Malak Amazigh;F         ;0025-09-24;CI2;INGENIEUR;2021;Actif;4;41
STU01186;Idriss Rahmouni;M         ;0007-03-26;CI2;INGENIEUR;2021;Actif;4;42
STU01187;Maryam Khalfi;F         ;0010-02-24;CI2;INGENIEUR;2021;Actif;4;41
STU01188;Nasir Boutaleb;M         ;0009-11-24;CI2;INGENIEUR;2021;Actif;4;42
STU01189;Sabah Zemrani;F         ;0015-03-26;CI2;INGENIEUR;2021;Actif;4;41
STU01190;Tayri Zekri;F         ;0031-01-24;CI2;INGENIEUR;2021;Actif;4;42
STU01191;Chakib Bouhali;M         ;0028-01-24;CI2;INGENIEUR;2021;Actif;4;41
STU01192;Btissam Alaoui;F         ;0010-01-24;CI2;INGENIEUR;2021;Actif;4;42
STU01193;Malika Zouiten;F         ;0032-04-25;CI2;INGENIEUR;2021;Actif;4;41
STU01194;Taoufik Chorfi;M         ;0031-09-24;CI2;INGENIEUR;2021;Actif;4;42
STU01195;Chaimae Hajjaj;F         ;0024-02-24;CI2;INGENIEUR;2021;Actif;4;41
STU01196;Ziad Doukkali;M         ;0015-09-24;CI2;INGENIEUR;2021;Actif;4;42
STU01197;Saad Bargach;M         ;0033-05-25;CI2;INGENIEUR;2021;Actif;4;41
STU01198;Latifa Zahraoui;F         ;0021-08-24;CI2;INGENIEUR;2021;Actif;4;42
STU01199;Kahina Slaoui;F         ;0015-03-26;CI2;INGENIEUR;2021;Actif;4;41
STU01200;Anouar Benslimane;M         ;0021-09-24;CI2;INGENIEUR;2021;Actif;4;42
STU01201;Nabil Ibrahimi;M         ;0033-09-24;CI2;INGENIEUR;2021;Actif;5;47
STU01202;Rim Agadiri;F         ;0032-09-23;CI2;INGENIEUR;2021;Actif;5;48
STU01203;Kamal Hafidi;M         ;0030-08-24;CI2;INGENIEUR;2021;Actif;5;47
STU01204;Bilal El Bakali;M         ;0028-04-25;CI2;INGENIEUR;2021;Actif;5;48
STU01205;Fadwa Benali;F         ;0008-02-24;CI2;INGENIEUR;2021;Actif;5;47
STU01206;Tiwizi Kabbouri;F         ;0021-11-24;CI2;INGENIEUR;2021;Actif;5;48
STU01207;Nabila Ait Taleb;F         ;0015-02-24;CI2;INGENIEUR;2021;Actif;5;47
STU01208;Jihane Mabrouki;F         ;0011-03-26;CI2;INGENIEUR;2021;Actif;5;48
STU01209;Tahar Wakrim;M         ;0021-12-24;CI2;INGENIEUR;2021;Actif;5;47
STU01210;Nasir Mazigh;M         ;0033-12-24;CI2;INGENIEUR;2021;Actif;5;48
STU01211;Idriss Ben Abdelkader;M         ;0023-05-26;CI2;INGENIEUR;2021;Actif;5;47
STU01212;Tifawt Bouayad;F         ;0006-06-26;CI2;INGENIEUR;2021;Actif;5;48
STU01213;Massinissa Zouheir;M         ;0016-07-26;CI2;INGENIEUR;2021;Actif;5;47
STU01214;Fadwa Mesmoudi;F         ;0023-08-24;CI2;INGENIEUR;2021;Actif;5;48
STU01215;Manal Chaouani;F         ;0026-01-24;CI2;INGENIEUR;2021;Actif;5;47
STU01216;Dihya Ait Hamou;F         ;0020-01-24;CI2;INGENIEUR;2021;Actif;5;48
STU01217;Anouar Chorfi;M         ;0017-11-24;CI2;INGENIEUR;2021;Actif;5;47
STU01218;Widad Abdellatif;F         ;0024-08-23;CI2;INGENIEUR;2021;Actif;5;48
STU01219;Driss Bensmail;M         ;0032-09-23;CI2;INGENIEUR;2021;Actif;5;47
STU01220;Abdelmajid Haouzi;M         ;0023-09-24;CI2;INGENIEUR;2021;Actif;5;48
STU01221;Noura Zouiten;F         ;0010-09-24;CI2;INGENIEUR;2021;Actif;5;47
STU01222;Malek Zaari;M         ;0011-06-26;CI2;INGENIEUR;2021;Actif;5;48
STU01223;Nadia Ben Hassan;F         ;0023-04-26;CI2;INGENIEUR;2021;Actif;5;47
STU01224;Zakiya Boujemaa;F         ;0014-10-24;CI2;INGENIEUR;2021;Actif;5;48
STU01225;Rida El Fassi;M         ;0012-05-25;CI2;INGENIEUR;2021;Actif;5;47
STU01226;Yassir Zemrani;M         ;0021-10-24;CI2;INGENIEUR;2021;Actif;5;48
STU01227;Haitham Karim;M         ;0014-11-24;CI2;INGENIEUR;2021;Actif;5;47
STU01228;Dihya Zarouali;F         ;0032-02-24;CI2;INGENIEUR;2021;Actif;5;48
STU01229;Tazerwalt Tazi;F         ;0009-12-24;CI2;INGENIEUR;2021;Actif;5;47
STU01230;Joumana Hassani;F         ;0024-09-23;CI2;INGENIEUR;2021;Actif;5;48
STU01231;Faouzi Amraoui;M         ;0016-11-23;CI2;INGENIEUR;2021;Actif;5;47
STU01232;Yamina Ibrahimi;F         ;0009-01-23;CI2;INGENIEUR;2021;Actif;5;48
STU01233;Fadwa Bouskour;F         ;0027-01-24;CI2;INGENIEUR;2021;Actif;5;47
STU01234;Adam Saqqat;M         ;0019-11-24;CI2;INGENIEUR;2021;Actif;5;48
STU01235;Meryem Kettani;F         ;0011-07-27;CI2;INGENIEUR;2021;Actif;5;47
STU01236;Laila Akdim;F         ;0026-11-24;CI2;INGENIEUR;2021;Actif;5;48
STU01237;Marwa Chaouani;F         ;0027-03-26;CI2;INGENIEUR;2021;Actif;5;47
STU01238;Soukaina Abdelkader;F         ;0029-11-24;CI2;INGENIEUR;2021;Actif;5;48
STU01239;Chaimae Ait Brahim;F         ;0033-08-24;CI2;INGENIEUR;2021;Actif;5;47
STU01240;Abdelaziz Guedira;M         ;0027-09-24;CI2;INGENIEUR;2021;Actif;5;48
STU01241;Rayhana Chorfi;F         ;0009-05-25;CI2;INGENIEUR;2021;Actif;5;47
STU01242;Adam Hamdaoui;M         ;0009-07-26;CI2;INGENIEUR;2021;Actif;5;48
STU01243;Malek Yacoubi;M         ;0006-06-26;CI2;INGENIEUR;2021;Actif;5;47
STU01244;Rania Nafie;F         ;0009-07-26;CI2;INGENIEUR;2021;Actif;5;48
STU01245;Fatna Ben Tahar;F         ;0026-07-27;CI2;INGENIEUR;2021;Actif;5;47
STU01246;Siham Agadiri;F         ;0029-09-24;CI2;INGENIEUR;2021;Actif;5;48
STU01247;Ilham Makkaoui;F         ;0010-08-24;CI2;INGENIEUR;2021;Actif;5;47
STU01248;Omar Hassani;M         ;0018-04-26;CI2;INGENIEUR;2021;Actif;5;48
STU01249;Maha Abdesselam;F         ;0015-02-24;CI2;INGENIEUR;2021;Actif;5;47
STU01250;Rahma Chafik;F         ;0012-02-24;CI2;INGENIEUR;2021;Actif;5;48
STU01251;Ghizlane Laghzaoui;F         ;0025-04-25;CI2;INGENIEUR;2021;Actif;5;47
STU01252;Rania Saqqat;F         ;0024-04-25;CI2;INGENIEUR;2021;Actif;5;48
STU01253;Tazerwalt Bouizgarne;F         ;0014-02-24;CI2;INGENIEUR;2021;Actif;5;47
STU01254;Fouad Ouzzi;M         ;0019-11-24;CI2;INGENIEUR;2021;Actif;5;48
STU01255;Wafaa Cherkaoui;F         ;0006-06-26;CI2;INGENIEUR;2021;Actif;5;47
STU01256;Anir Bouskour;M         ;0024-01-24;CI2;INGENIEUR;2021;Actif;5;48
STU01257;Zakariya Boukhari;M         ;0016-01-24;CI2;INGENIEUR;2021;Actif;5;47
STU01258;Elias Abderrahim;M         ;0025-10-24;CI2;INGENIEUR;2021;Actif;5;48
STU01259;Ahmed Yacoubi;M         ;0012-11-23;CI2;INGENIEUR;2021;Actif;5;47
STU01260;Amal Abdellah;F         ;0013-12-24;CI2;INGENIEUR;2021;Actif;5;48
STU01261;Abdellatif Ibrahimi;M         ;0019-04-26;CI2;INGENIEUR;2021;Actif;6;53
STU01262;Jihane Doukkali;F         ;0019-07-27;CI2;INGENIEUR;2021;Actif;6;54
STU01263;Samir Nafie;M         ;0032-03-25;CI2;INGENIEUR;2021;Actif;6;53
STU01264;Imane Yassine;F         ;0024-05-25;CI2;INGENIEUR;2021;Actif;6;54
STU01265;Chaimae Ait Lahcen;F         ;0011-07-27;CI2;INGENIEUR;2021;Actif;6;53
STU01266;Soufiane El Omari;M         ;0021-04-25;CI2;INGENIEUR;2021;Actif;6;54
STU01267;Soukaina Chorfi;F         ;0022-03-26;CI2;INGENIEUR;2021;Actif;6;53
STU01268;Massin Fassi;M         ;0007-08-24;CI2;INGENIEUR;2021;Actif;6;54
STU01269;Zakaria El Idrissi;M         ;0014-10-24;CI2;INGENIEUR;2021;Actif;6;53
STU01270;Abdellatif Abdelali;M         ;0007-05-26;CI2;INGENIEUR;2021;Actif;6;54
STU01271;Hamza Ben Slimane;M         ;0021-06-25;CI2;INGENIEUR;2021;Actif;6;53
STU01272;Aksil Amrani;M         ;0031-10-24;CI2;INGENIEUR;2021;Actif;6;54
STU01273;Tiwizi Abdessamad;F         ;0032-05-25;CI2;INGENIEUR;2021;Actif;6;53
STU01274;Jugurtha El Bakali;M         ;0007-08-24;CI2;INGENIEUR;2021;Actif;6;54
STU01275;Yamina Lamrani;F         ;0023-07-27;CI2;INGENIEUR;2021;Actif;6;53
STU01276;Sara Ait Moulay;F         ;0032-10-23;CI2;INGENIEUR;2021;Actif;6;54
STU01277;Kenza Idrissi;F         ;0030-07-27;CI2;INGENIEUR;2021;Actif;6;53
STU01278;Syphax Sbai;M         ;0014-01-24;CI2;INGENIEUR;2021;Actif;6;54
STU01279;Ilyas Abderrahmane;M         ;0031-05-26;CI2;INGENIEUR;2021;Actif;6;53
STU01280;Samir Baghdadi;M         ;0021-09-24;CI2;INGENIEUR;2021;Actif;6;54
STU01281;Kaoutar Imghrane;F         ;0011-11-24;CI2;INGENIEUR;2021;Actif;6;53
STU01282;Anouar Yacoubi;M         ;0010-02-24;CI2;INGENIEUR;2021;Actif;6;54
STU01283;Mina Saqqat;F         ;0012-10-23;CI2;INGENIEUR;2021;Actif;6;53
STU01284;Yasmine Baghdadi;F         ;0009-09-24;CI2;INGENIEUR;2021;Actif;6;54
STU01285;Mahdi Abdellah;M         ;0006-11-24;CI2;INGENIEUR;2021;Actif;6;53
STU01286;Mounir Zoulikha;M         ;0018-07-27;CI2;INGENIEUR;2021;Actif;6;54
STU01287;Mohamed Mansouri;M         ;0032-03-25;CI2;INGENIEUR;2021;Actif;6;53
STU01288;Leila Ezzahiri;F         ;0017-08-24;CI2;INGENIEUR;2021;Actif;6;54
STU01289;Farid Ait Ali;M         ;0009-01-23;CI2;INGENIEUR;2021;Actif;6;53
STU01290;Sanae Makkaoui;F         ;0007-06-26;CI2;INGENIEUR;2021;Actif;6;54
STU01291;Hasna Ben Tahar;F         ;0024-05-25;CI2;INGENIEUR;2021;Actif;6;53
STU01292;Abdelaziz Boujemaa;M         ;0016-09-23;CI2;INGENIEUR;2021;Actif;6;54
STU01293;Aicha Abdelali;F         ;0013-05-25;CI2;INGENIEUR;2021;Actif;6;53
STU01294;Zakariya Sbihi;M         ;0029-11-24;CI2;INGENIEUR;2021;Actif;6;54
STU01295;Jamal Mansouri;M         ;0029-01-23;CI2;INGENIEUR;2021;Actif;6;53
STU01296;Amal Boutaleb;F         ;0029-02-23;CI2;INGENIEUR;2021;Actif;6;54
STU01297;Hiba Zerhouni;F         ;0023-08-24;CI2;INGENIEUR;2021;Actif;6;53
STU01298;Tamurt Hadifi;F         ;0015-01-24;CI2;INGENIEUR;2021;Actif;6;54
STU01299;Amine Rahmani;M         ;0020-08-23;CI2;INGENIEUR;2021;Actif;6;53
STU01300;Malak Doukkali;F         ;0018-02-24;CI2;INGENIEUR;2021;Actif;6;54
STU01301;Fatima Sekkat;F         ;0023-04-26;CI2;INGENIEUR;2021;Actif;6;53
STU01302;Nezha Ait Hamou;F         ;0025-06-25;CI2;INGENIEUR;2021;Actif;6;54
STU01303;Yamina Kabbouri;F         ;0016-09-23;CI2;INGENIEUR;2021;Actif;6;53
STU01304;Rafik Sadiki;M         ;0012-12-23;CI2;INGENIEUR;2021;Actif;6;54
STU01305;Soundous Zahraoui;F         ;0025-08-24;CI2;INGENIEUR;2021;Actif;6;53
STU01306;Tamurt Khalfi;F         ;0017-04-25;CI2;INGENIEUR;2021;Actif;6;54
STU01307;Tariq Nejjar;M         ;0009-04-25;CI2;INGENIEUR;2021;Actif;6;53
STU01308;Abdelaziz Ait Said;M         ;0012-06-25;CI2;INGENIEUR;2021;Actif;6;54
STU01309;Mourad Ait Moulay;M         ;0007-07-27;CI2;INGENIEUR;2021;Actif;6;53
STU01310;Houria Boukhari;F         ;0026-02-24;CI2;INGENIEUR;2021;Actif;6;54
STU01311;Yasmine Semlali;F         ;0025-09-24;CI2;INGENIEUR;2021;Actif;6;53
STU01312;Mohamed Tangaoui;M         ;0022-04-26;CI2;INGENIEUR;2021;Actif;6;54
STU01313;Jalil Yazidi;M         ;0008-04-25;CI2;INGENIEUR;2021;Actif;6;53
STU01314;Amal Karim;F         ;0032-12-23;CI2;INGENIEUR;2021;Actif;6;54
STU01315;Zhor Derraz;F         ;0032-06-25;CI2;INGENIEUR;2021;Actif;6;53
STU01316;Rania Mansouri;F         ;0009-05-25;CI2;INGENIEUR;2021;Actif;6;54
STU01317;Latifa Slaoui;F         ;0010-02-24;CI2;INGENIEUR;2021;Actif;6;53
STU01318;Abdelmajid Oudghiri;M         ;0019-02-24;CI2;INGENIEUR;2021;Actif;6;54
STU01319;Anas Ouahabi;M         ;0014-04-26;CI2;INGENIEUR;2021;Actif;6;53
STU01320;Aziz Laghzaoui;M         ;0020-02-24;CI2;INGENIEUR;2021;Actif;6;54
STU01321;Elias Saqqat;M         ;0018-03-25;CI3;INGENIEUR;2020;Actif;1;25
STU01322;Majda Baghdadi;F         ;0009-12-23;CI3;INGENIEUR;2020;Actif;1;26
STU01323;Zakaria Yacoubi;M         ;0022-12-23;CI3;INGENIEUR;2020;Actif;1;25
STU01324;Houria Ait Ali;F         ;0026-02-23;CI3;INGENIEUR;2020;Actif;1;26
STU01325;Kahina Akdim;F         ;0017-02-22;CI3;INGENIEUR;2020;Actif;1;25
STU01326;Chaimae Nafie;F         ;0020-04-24;CI3;INGENIEUR;2020;Actif;1;26
STU01327;Dalila Soussi;F         ;0024-03-24;CI3;INGENIEUR;2020;Actif;1;25
STU01328;Massinissa Ouahbi;M         ;0030-02-23;CI3;INGENIEUR;2020;Actif;1;26
STU01329;Dihya Abdellatif;F         ;0019-01-23;CI3;INGENIEUR;2020;Actif;1;25
STU01330;Abdelmajid Hassani;M         ;0025-10-23;CI3;INGENIEUR;2020;Actif;1;26
STU01331;Samir Ben Hassan;M         ;0006-10-23;CI3;INGENIEUR;2020;Actif;1;25
STU01332;Jihane Fassi;F         ;0006-11-23;CI3;INGENIEUR;2020;Actif;1;26
STU01333;Afaf Mahmoudi;F         ;0025-02-22;CI3;INGENIEUR;2020;Actif;1;25
STU01334;Tariq Sabri;M         ;0018-01-23;CI3;INGENIEUR;2020;Actif;1;26
STU01335;Abdelilah Doukkali;M         ;0024-11-22;CI3;INGENIEUR;2020;Actif;1;25
STU01336;Hakim Senhaji;M         ;0008-10-22;CI3;INGENIEUR;2020;Actif;1;26
STU01337;Amira Slaoui;F         ;0009-05-24;CI3;INGENIEUR;2020;Actif;1;25
STU01338;Zhor Bouizgarne;F         ;0021-08-23;CI3;INGENIEUR;2020;Actif;1;26
STU01339;Hatim Tabbakh;M         ;0007-10-23;CI3;INGENIEUR;2020;Actif;1;25
STU01340;Naima Slaoui;F         ;0030-06-25;CI3;INGENIEUR;2020;Actif;1;26
STU01341;Tazerwalt Znagui;F         ;0019-12-23;CI3;INGENIEUR;2020;Actif;1;25
STU01342;Elias Agadiri;M         ;0027-05-25;CI3;INGENIEUR;2020;Actif;1;26
STU01343;Mahdi Slaoui;M         ;0019-04-25;CI3;INGENIEUR;2020;Actif;1;25
STU01344;Zakaria Ouahabi;M         ;0016-06-24;CI3;INGENIEUR;2020;Actif;1;26
STU01345;Massin Boutarbouch;M         ;0014-05-25;CI3;INGENIEUR;2020;Actif;1;25
STU01346;Mehdi Bargach;M         ;0019-05-25;CI3;INGENIEUR;2020;Actif;1;26
STU01347;Salwa Ezzahiri;F         ;0023-03-25;CI3;INGENIEUR;2020;Actif;1;25
STU01348;Walid Abderrahim;M         ;0031-10-23;CI3;INGENIEUR;2020;Actif;1;26
STU01349;Soraya Ben Youssef;F         ;0008-11-22;CI3;INGENIEUR;2020;Actif;1;25
STU01350;Aziza Karim;F         ;0023-06-25;CI3;INGENIEUR;2020;Actif;1;26
STU01351;Safae El Ouardi;F         ;0022-12-23;CI3;INGENIEUR;2020;Actif;1;25
STU01352;Yamina Chafik;F         ;0030-08-23;CI3;INGENIEUR;2020;Actif;1;26
STU01353;Marouane Zarouali;M         ;0021-09-23;CI3;INGENIEUR;2020;Actif;1;25
STU01354;Hayat Zitouni;F         ;0023-09-23;CI3;INGENIEUR;2020;Actif;1;26
STU01355;Farid Kettani;M         ;0030-10-23;CI3;INGENIEUR;2020;Actif;1;25
STU01356;Tamurt Bensmail;F         ;0009-03-24;CI3;INGENIEUR;2020;Actif;1;26
STU01357;Said Zeroual;M         ;0017-12-23;CI3;INGENIEUR;2020;Actif;1;25
STU01358;Hiba Amzil;F         ;0025-11-23;CI3;INGENIEUR;2020;Actif;1;26
STU01359;Elias Ouzzi;M         ;0017-08-23;CI3;INGENIEUR;2020;Actif;1;25
STU01360;Fatna Ben Othman;F         ;0008-01-23;CI3;INGENIEUR;2020;Actif;1;26
STU01361;Ilyas Bensmail;M         ;0010-11-23;CI3;INGENIEUR;2020;Actif;1;25
STU01362;Ismail Jaidi;M         ;0013-06-24;CI3;INGENIEUR;2020;Actif;1;26
STU01363;Noureddine Idrissi;M         ;0028-11-22;CI3;INGENIEUR;2020;Actif;1;25
STU01364;Zakaria Abdellatif;M         ;0007-01-23;CI3;INGENIEUR;2020;Actif;1;26
STU01365;Rim Jaidi;F         ;0013-02-22;CI3;INGENIEUR;2020;Actif;1;25
STU01366;Yahya Nejjar;M         ;0023-10-23;CI3;INGENIEUR;2020;Actif;1;26
STU01367;Fatna Guedira;F         ;0028-08-22;CI3;INGENIEUR;2020;Actif;1;25
STU01368;Massinissa Zoulikha;M         ;0023-04-25;CI3;INGENIEUR;2020;Actif;1;26
STU01369;Jamal Ait Youssef;M         ;0015-06-25;CI3;INGENIEUR;2020;Actif;1;25
STU01370;Ziad Kabbouri;M         ;0007-10-23;CI3;INGENIEUR;2020;Actif;1;26
STU01371;Hayat El Amrani;F         ;0018-07-26;CI3;INGENIEUR;2020;Actif;1;25
STU01372;Houria Zemmouri;F         ;0033-11-23;CI3;INGENIEUR;2020;Actif;1;26
STU01373;Ali Bouazza;M         ;0019-04-25;CI3;INGENIEUR;2020;Actif;1;25
STU01374;Massinissa Mahmoudi;M         ;0010-05-25;CI3;INGENIEUR;2020;Actif;1;26
STU01375;Nabila Ezzahiri;F         ;0009-02-22;CI3;INGENIEUR;2020;Actif;1;25
STU01376;Ilyas Boutarbouch;M         ;0024-01-23;CI3;INGENIEUR;2020;Actif;1;26
STU01377;Hassan Riffi;M         ;0016-02-23;CI3;INGENIEUR;2020;Actif;1;25
STU01378;Nabila Lamrani;F         ;0012-05-24;CI3;INGENIEUR;2020;Actif;1;26
STU01379;Anir Bensmail;M         ;0017-11-23;CI3;INGENIEUR;2020;Actif;1;25
STU01380;Manal Boutarbouch;F         ;0031-10-23;CI3;INGENIEUR;2020;Actif;1;26
STU01381;Larbi Senhaji;M         ;0032-12-22;CI3;INGENIEUR;2020;Actif;2;31
STU01382;Aziz Azergui;M         ;0010-09-23;CI3;INGENIEUR;2020;Actif;2;32
STU01383;Aicha Zemmouri;F         ;0008-08-22;CI3;INGENIEUR;2020;Actif;2;31
STU01384;Rabab Belkadi;F         ;0034-03-25;CI3;INGENIEUR;2020;Actif;2;32
STU01385;Anouar Soussi;M         ;0011-03-25;CI3;INGENIEUR;2020;Actif;2;31
STU01386;Siham Harraq;F         ;0020-11-22;CI3;INGENIEUR;2020;Actif;2;32
STU01387;Othmane Zakkar;M         ;0024-08-22;CI3;INGENIEUR;2020;Actif;2;31
STU01388;Abdelilah Imghrane;M         ;0029-05-24;CI3;INGENIEUR;2020;Actif;2;32
STU01389;Fayçal Sbai;M         ;0026-08-23;CI3;INGENIEUR;2020;Actif;2;31
STU01390;Amazigh Chraibi;M         ;0024-02-23;CI3;INGENIEUR;2020;Actif;2;32
STU01391;Zakaria Aknin;M         ;0029-08-23;CI3;INGENIEUR;2020;Actif;2;31
STU01392;Driss Aknin;M         ;0019-12-23;CI3;INGENIEUR;2020;Actif;2;32
STU01393;Ilham Karim;F         ;0030-04-25;CI3;INGENIEUR;2020;Actif;2;31
STU01394;Wafaa Slaoui;F         ;0009-09-23;CI3;INGENIEUR;2020;Actif;2;32
STU01395;Zakaria Benjelloun;M         ;0026-03-25;CI3;INGENIEUR;2020;Actif;2;31
STU01396;Dalila Zerhouni;F         ;0014-03-25;CI3;INGENIEUR;2020;Actif;2;32
STU01397;Hakim Bensmail;M         ;0017-06-24;CI3;INGENIEUR;2020;Actif;2;31
STU01398;Zakariya Slaoui;M         ;0011-01-23;CI3;INGENIEUR;2020;Actif;2;32
STU01399;Mouna Yassine;F         ;0011-11-23;CI3;INGENIEUR;2020;Actif;2;31
STU01400;Nabila Boucetta;F         ;0011-08-23;CI3;INGENIEUR;2020;Actif;2;32
STU01401;Walid Hassani;M         ;0030-12-23;CI3;INGENIEUR;2020;Actif;2;31
STU01402;Imad Zeroual;M         ;0029-09-23;CI3;INGENIEUR;2020;Actif;2;32
STU01403;Chakib Rbati;M         ;0011-07-26;CI3;INGENIEUR;2020;Actif;2;31
STU01404;Fadwa Boukhari;F         ;0017-05-24;CI3;INGENIEUR;2020;Actif;2;32
STU01405;Nisrine Ghazali;F         ;0030-12-23;CI3;INGENIEUR;2020;Actif;2;31
STU01406;Ikram Ibrahimi;M         ;0029-12-23;CI3;INGENIEUR;2020;Actif;2;32
STU01407;Aicha Hazzam;F         ;0025-05-24;CI3;INGENIEUR;2020;Actif;2;31
STU01408;Samir El Abbadi;M         ;0021-01-22;CI3;INGENIEUR;2020;Actif;2;32
STU01409;Farid Nadir;M         ;0019-02-23;CI3;INGENIEUR;2020;Actif;2;31
STU01410;Aziz Ouazzani;M         ;0031-02-23;CI3;INGENIEUR;2020;Actif;2;32
STU01411;Anas Bouazza;M         ;0019-01-23;CI3;INGENIEUR;2020;Actif;2;31
STU01412;Yamina Bouskour;F         ;0012-01-23;CI3;INGENIEUR;2020;Actif;2;32
STU01413;Hanane Hazzam;F         ;0028-06-24;CI3;INGENIEUR;2020;Actif;2;31
STU01414;Jalil Wazzani;M         ;0009-01-22;CI3;INGENIEUR;2020;Actif;2;32
STU01415;Zakaria Slaoui;M         ;0029-03-24;CI3;INGENIEUR;2020;Actif;2;31
STU01416;Rida Zeroual;M         ;0020-11-22;CI3;INGENIEUR;2020;Actif;2;32
STU01417;Rayan Abdelmajid;M         ;0029-03-24;CI3;INGENIEUR;2020;Actif;2;31
STU01418;Idriss El Alami;M         ;0016-10-22;CI3;INGENIEUR;2020;Actif;2;32
STU01419;Abdellatif Hadifi;M         ;0008-07-25;CI3;INGENIEUR;2020;Actif;2;31
STU01420;Abdelkader Abdellatif;M         ;0018-04-25;CI3;INGENIEUR;2020;Actif;2;32
STU01421;Tahar Derraz;M         ;0029-12-23;CI3;INGENIEUR;2020;Actif;2;31
STU01422;Massinissa Yacoubi;M         ;0007-12-23;CI3;INGENIEUR;2020;Actif;2;32
STU01423;Jugurtha Zekri;M         ;0034-04-25;CI3;INGENIEUR;2020;Actif;2;31
STU01424;Ayoub Ben Othman;M         ;0030-08-23;CI3;INGENIEUR;2020;Actif;2;32
STU01425;Anouar Ouzzi;M         ;0029-10-23;CI3;INGENIEUR;2020;Actif;2;31
STU01426;Imane Makkaoui;F         ;0009-08-23;CI3;INGENIEUR;2020;Actif;2;32
STU01427;Ilyas Alami;M         ;0031-03-25;CI3;INGENIEUR;2020;Actif;2;31
STU01428;Aisha Abderrahmane;F         ;0034-01-23;CI3;INGENIEUR;2020;Actif;2;32
STU01429;Saida Zaari;F         ;0025-06-24;CI3;INGENIEUR;2020;Actif;2;31
STU01430;Manal Slaoui;F         ;0028-03-24;CI3;INGENIEUR;2020;Actif;2;32
STU01431;Kawtar Khalfi;F         ;0009-01-22;CI3;INGENIEUR;2020;Actif;2;31
STU01432;Farid Yacoubi;M         ;0025-10-23;CI3;INGENIEUR;2020;Actif;2;32
STU01433;Mehdi Ait Hamou;M         ;0007-08-23;CI3;INGENIEUR;2020;Actif;2;31
STU01434;Nour Ben Othman;F         ;0027-06-25;CI3;INGENIEUR;2020;Actif;2;32
STU01435;Tanirt El Ghali;F         ;0009-06-24;CI3;INGENIEUR;2020;Actif;2;31
STU01436;Maryam Ait Ahmed;F         ;0016-04-24;CI3;INGENIEUR;2020;Actif;2;32
STU01437;Idriss Laghzaoui;M         ;0018-03-25;CI3;INGENIEUR;2020;Actif;2;31
STU01438;Hamza Ouahbi;M         ;0016-10-22;CI3;INGENIEUR;2020;Actif;2;32
STU01439;Tayri Znagui;F         ;0030-07-26;CI3;INGENIEUR;2020;Actif;2;31
STU01440;Lalla Yacoubi;F         ;0015-07-26;CI3;INGENIEUR;2020;Actif;2;32
STU01441;Rahma Ben Ahmed;F         ;0034-05-25;CI3;INGENIEUR;2020;Actif;3;37
STU01442;Tanirt Ouahabi;F         ;0022-12-23;CI3;INGENIEUR;2020;Actif;3;38
STU01443;Ziad Tangaoui;M         ;0008-03-24;CI3;INGENIEUR;2020;Actif;3;37
STU01444;Driss Guedira;M         ;0023-04-25;CI3;INGENIEUR;2020;Actif;3;38
STU01445;Marouane Filali;M         ;0026-05-25;CI3;INGENIEUR;2020;Actif;3;37
STU01446;Houda Hassani;F         ;0014-11-23;CI3;INGENIEUR;2020;Actif;3;38
